	accu_reward	accu_v_measure_sensor_distance	action_index	episode_index	epsilon	object_in_range	observations:	reward	v_distance_reward	v_measure_calc_distance	v_measure_sensor_distance
91	11.614375289181483	17.438965662553755	1.0	2.0	0.98545456	0.0	[0.15, 0.15, 0.15, 0.15]	0.13881176352863428	0.01179510973605086	15.0	1.6
92	11.752610208003427	18.880269641407637	2.0	2.0	0.98529472	1.0	[0.15, 0.15, 0.15, 0.15]	0.13823491882194275	0.011218265029359313	15.0	1.4413039788538824
93	14.322057095542329	20.324701507250165	0.0	2.0	0.98513488	1.0	[0.15, 0.15, 0.15, 0.15]	2.5694468875389025	0.06106075584365798	18.0	1.4444318658425268
94	14.324265168939	21.694212150397014	2.0	2.0	0.98497504	1.0	[0.15, 0.15, 0.15, 0.11484423009103657]	0.0022080733966709024	0.013509940467363042	18.0	1.3695106431468478
95	16.874732195938147	23.294212150397016	0.0	2.0	0.9848152	0.0	[0.15, 0.15, 0.15, 0.15]	2.5504670269991485	0.06058625933016413	21.0	1.6
96	16.65091648475471	24.65790137244512	2.0	2.0	0.98465536	1.0	[0.15, 0.15, 0.15, 0.07948723252856293]	-0.22381571118343915	0.011016548954376943	21.0	1.3636892220481056
97	16.474726500302665	26.09214492062422	2.0	2.0	0.98449552	1.0	[0.15, 0.15, 0.15, 0.08494165793294833]	-0.17618998445204564	0.015228563872529976	21.0	1.434243548179102
98	17.81196625161317	27.566949644003834	0.0	2.0	0.98433568	1.0	[0.15, 0.15, 0.15, 0.029096335931400312]	1.3372397513105039	0.06101011505568468	24.0	1.4748047233796135
99	17.340018897347644	29.073617998193917	0.0	2.0	0.98417584	1.0	[0.15, 0.15, 0.15, 0.019741616033793444]	-0.4719473542655268	0.027543423919038825	27.0	1.5066683541900812
100	16.318976613898176	30.42226718755015	1.0	2.0	0.984016	1.0	[0.15, 0.15, 0.15, 0.03119371742762393]	-1.0210422834494668	0.006928447887033661	27.0	1.348649189356233
101	15.123104054900258	31.89570953621321	1.0	2.0	0.98385616	1.0	[0.15, 0.15, 0.15, 0.0264648389494579]	-1.1958725589979178	0.014001410911563738	27.0	1.4734423486630583
102	14.012703534058467	33.42886762164122	2.0	2.0	0.98369632	1.0	[0.15, 0.15, 0.15, 0.028560325317022572]	-1.110400520841792	0.01329810894501121	27.0	1.533158085428009
103	12.770732473488273	34.9084675003641	1.0	2.0	0.98353648	1.0	[0.15, 0.15, 0.15, 0.025458865785858674]	-1.241971060570193	0.013003897297608846	27.0	1.47959987872288
104	12.292619633985495	36.452696030687264	1.0	2.0	0.98337664	1.0	[0.15, 0.15, 0.15, 0.05577146967683404]	-0.47811283950277805	0.014532255046864296	27.0	1.544228530323166
105	11.299974168365246	37.958311835876906	2.0	2.0	0.9832168	1.0	[0.15, 0.15, 0.15, 0.03184281966783512]	-0.9926454656202494	0.01357324364914099	27.0	1.5056158051896436
106	10.77902471360757	39.172881055071244	2.0	2.0	0.98305696	1.0	[0.15, 0.15, 0.11731058001654379, 0.0676157057149246]	-0.5209494547576772	0.015864929942639387	27.0	1.2145692191943347
107	9.272071380469558	40.47144164222543	2.0	2.0	0.98289712	1.0	[0.15, 0.15, 0.03288507373082632, 0.15]	-1.5069533331380116	0.01552786089467782	27.0	1.2985605871541837
108	8.287195015031898	41.72781548078011	1.0	2.0	0.98273728	1.0	[0.15, 0.15, 0.061922515248612524, 0.08526203147703033]	-0.9848763654376607	0.012221108174413478	27.0	1.2563738385546792
109	7.433608593430967	43.04822600484874	0.0	2.0	0.98257744	1.0	[0.15, 0.15, 0.0718065838932521, 0.019541900119385797]	-0.8535864216009312	0.03451169355099048	30.0	1.3204105240686355
